date,Open,High,Low,Close,Adj Close,Volume,Returns,Adj_Close_Lag_1,Adj_Close_Lag_2,Adj_Close_Lag_3,Rolling_Mean,Rolling_Std,30-Day MA,EMA,ROC,RSI,ATR
28/07/2017,0.473192363,0.443860508,0.539842967,0.544531345,0.544531345,0.467279333,0.489291552,0.494851057,0.546513005,0.565343458,0.61113305,0.582830399,0.982161275,0.642985704,0.444807925,0.305128504,0.614514328
31/07/2017,0.515689391,0.462249661,0.557331841,0.541918482,0.541918482,0.356546791,0.524911517,0.544531345,0.494851057,0.546513005,0.611778382,0.616299625,0.982030393,0.647625964,0.574221972,0.377465627,0.600230714
01/08/2017,0.420889566,0.390698672,0.451365113,0.50609998,0.50609998,0.396800748,0.547529845,0.541918482,0.544531345,0.494851057,0.591798576,0.554005785,0.981557284,0.627856864,0.433188662,0.44094541,0.575436144
02/08/2017,0.484174557,0.481933342,0.522283418,0.535727371,0.535727371,0.480588593,0.502950769,0.50609998,0.541918482,0.544531345,0.609807535,0.542224934,0.981796343,0.631464225,0.489179474,0.450595657,0.647138839
03/08/2017,0.480629367,0.415466624,0.508186055,0.525981396,0.525981396,0.487695492,0.529770302,0.535727371,0.50609998,0.541918482,0.592871712,0.487010687,0.982211791,0.627961007,0.566803512,0.445654693,0.653606434
04/08/2017,0.439985773,0.404278217,0.525445329,0.515931539,0.515931539,0.390688125,0.529977294,0.525981396,0.535727371,0.50609998,0.579713806,0.394986102,0.981617222,0.618570111,0.540667761,0.305991042,0.58407083
07/08/2017,0.465349916,0.483376473,0.522000688,0.587996908,0.587996908,0.472219897,0.474043747,0.515931539,0.525981396,0.535727371,0.619790509,0.42360505,0.982383754,0.658300832,0.522560353,0.449925507,0.621416261
08/08/2017,0.513858391,0.432045721,0.509826195,0.464763325,0.464763325,0.522246045,0.607073438,0.587996908,0.515931539,0.525981396,0.585469718,0.426937246,0.980587777,0.609297949,0.450127037,0.400686784,0.591302082
09/08/2017,0.414021354,0.401735864,0.473475915,0.495280833,0.495280833,0.598068545,0.502344457,0.464763325,0.587996908,0.515931539,0.56540352,0.549120568,0.979663208,0.590101813,0.438149895,0.339252226,0.567923984
10/08/2017,0.419282326,0.418801377,0.471262275,0.556817834,0.556817834,0.371606402,0.481215242,0.495280833,0.464763325,0.587996908,0.587225258,0.512339254,0.980398928,0.615086325,0.545508952,0.446619891,0.606589136
11/08/2017,0.536425952,0.476261043,0.579580561,0.52625099,0.52625099,0.420699998,0.54395263,0.556817834,0.495280833,0.464763325,0.583147974,0.548969901,0.980862857,0.615035423,0.547833452,0.59261651,0.564617726
14/08/2017,0.479515532,0.491404977,0.518302175,0.58198981,0.58198981,0.482637604,0.485164727,0.52625099,0.556817834,0.495280833,0.607246015,0.536120464,0.981752393,0.651535046,0.494952769,0.415605528,0.584863512
15/08/2017,0.441300244,0.339070937,0.532819857,0.519558156,0.519558156,0.448461963,0.565657641,0.58198981,0.52625099,0.556817834,0.608806394,0.565671403,0.980775232,0.639806821,0.537628064,0.390542119,0.472321122
16/08/2017,0.512113572,0.507617693,0.510592436,0.505619949,0.505619949,0.419341595,0.53262588,0.519558156,0.58198981,0.52625099,0.573363088,0.559924041,0.980602612,0.621286859,0.511608872,0.443420788,0.521151893
17/08/2017,0.481765067,0.484495835,0.520171333,0.614830388,0.614830388,0.489421968,0.448742038,0.505619949,0.519558156,0.58198981,0.63793057,0.503551236,0.980930752,0.678065284,0.550121386,0.581287131,0.562428786
18/08/2017,0.535923266,0.484855855,0.552933976,0.551874095,0.551874095,0.542609,0.566015003,0.614830388,0.505619949,0.519558156,0.662280246,0.53894828,0.980357174,0.682216166,0.462399294,0.366839099,0.594435342
21/08/2017,0.463287066,0.470577338,0.514802345,0.560114481,0.560114481,0.489213277,0.517518725,0.551874095,0.614830388,0.505619949,0.663698653,0.491151309,0.980589163,0.69093897,0.492893592,0.588107987,0.624074016
22/08/2017,0.476591305,0.369462207,0.513818405,0.453806081,0.453806081,0.447535294,0.595544693,0.560114481,0.551874095,0.614830388,0.632528687,0.503623605,0.978907438,0.628225289,0.469072464,0.427045693,0.52947505
23/08/2017,0.403597711,0.459579005,0.476889885,0.57954346,0.57954346,0.600678916,0.437484559,0.453806081,0.560114481,0.551874095,0.631476126,0.549144497,0.979473227,0.660483201,0.599999921,0.445959553,0.584156433
24/08/2017,0.563032904,0.531013744,0.580855685,0.58063161,0.58063161,0.393272679,0.522390537,0.57954346,0.453806081,0.560114481,0.657753439,0.471948056,0.981135617,0.687002882,0.444498071,0.42132957,0.629773094
25/08/2017,0.491884184,0.452227572,0.563831279,0.562303127,0.562303127,0.438979729,0.535616357,0.58063161,0.57954346,0.453806081,0.682141802,0.541714794,0.982272431,0.696203139,0.526229811,0.402863419,0.590909826
28/08/2017,0.529088956,0.47218478,0.549495593,0.550849608,0.550849608,0.45657278,0.530933411,0.562303127,0.58063161,0.57954346,0.654613591,0.514917063,0.981554172,0.696054834,0.471434014,0.552815162,0.594694386
29/08/2017,0.462553359,0.477316601,0.497424838,0.569392229,0.569392229,0.521753441,0.510501263,0.550849608,0.562303127,0.58063161,0.6621509,0.502957894,0.981289116,0.708092058,0.629875373,0.688759161,0.617069314
30/08/2017,0.558307385,0.514926647,0.59573287,0.602883356,0.602883356,0.509540803,0.500318949,0.569392229,0.550849608,0.562303127,0.680552529,0.542921556,0.982433428,0.739677404,0.557249746,0.477592226,0.609492574
31/08/2017,0.506081137,0.480255929,0.532489101,0.540543301,0.540543301,0.438910292,0.565595247,0.602883356,0.569392229,0.550849608,0.71787187,0.562182128,0.982435098,0.724077805,0.478710764,0.364051696,0.636135065
01/09/2017,0.526493838,0.452444822,0.555592938,0.521596372,0.521596372,0.418490139,0.536037617,0.540543301,0.602883356,0.569392229,0.6929397,0.534617345,0.982020722,0.699177208,0.428652354,0.327265706,0.592730738
05/09/2017,0.340385779,0.330178534,0.414453484,0.469346673,0.469346673,0.43207446,0.558722108,0.521596372,0.540543301,0.602883356,0.645058519,0.476905712,0.981692273,0.645003727,0.444600707,0.467794923,0.636141822
06/09/2017,0.481048176,0.500250654,0.535788378,0.58586594,0.58586594,0.547069902,0.443763561,0.469346673,0.521596372,0.540543301,0.655196596,0.553949837,0.981967125,0.678050739,0.512009827,0.675025337,0.644953787
07/09/2017,0.543668382,0.46497434,0.537625808,0.545699818,0.545699818,0.484668182,0.550491267,0.58586594,0.469346673,0.521596372,0.652980861,0.512776561,0.981956234,0.678156899,0.388450659,0.287020002,0.625824638
08/09/2017,0.499843118,0.466518299,0.538116883,0.524186361,0.524186361,0.468676798,0.537785831,0.545699818,0.58586594,0.469346673,0.633530697,0.49249459,0.982349113,0.664138387,0.514131347,0.500257993,0.617154298
11/09/2017,0.492270895,0.475839909,0.537971164,0.569100118,0.569100118,0.477549187,0.492538319,0.524186361,0.545699818,0.58586594,0.618995204,0.498163291,0.982678155,0.682367403,0.579406692,0.435936193,0.579963516
12/09/2017,0.475038185,0.485997276,0.557926589,0.612644446,0.612644446,0.517622301,0.493471118,0.569100118,0.524186361,0.545699818,0.650017264,0.538407671,0.983625367,0.725496696,0.635538384,0.624159888,0.651782718
13/09/2017,0.547217893,0.494855899,0.593948195,0.584563046,0.584563046,0.497060192,0.542259647,0.612644446,0.569100118,0.524186361,0.677109149,0.4885086,0.9846762,0.741590984,0.454995726,0.396112104,0.591257963
14/09/2017,0.565353167,0.517287262,0.613724117,0.63134493,0.63134493,0.355883421,0.491265826,0.584563046,0.612644446,0.569100118,0.746810117,0.374663461,0.985956777,0.785134918,0.578425043,0.404851767,0.551114033
15/09/2017,0.577111893,0.484907101,0.543451646,0.46731559,0.46731559,0.447711679,0.634861847,0.63134493,0.584563046,0.612644446,0.695802938,0.501830328,0.985171084,0.712438391,0.395701166,0.29699135,0.582065051
18/09/2017,0.389869552,0.428987324,0.468514756,0.58104631,0.58104631,0.532729057,0.445663006,0.46731559,0.63134493,0.584563046,0.711011031,0.479515029,0.986043146,0.728838896,0.494005763,0.43197015,0.614367704
19/09/2017,0.459339577,0.460424832,0.55348346,0.57504854,0.57504854,0.480419731,0.527217177,0.58104631,0.46731559,0.63134493,0.732894866,0.551819498,0.985869733,0.73802738,0.454829172,0.45083032,0.567242995
20/09/2017,0.540635244,0.467015772,0.514642796,0.531636118,0.531636118,0.447245823,0.552702514,0.57504854,0.58104631,0.46731559,0.716775699,0.589944571,0.98676534,0.716918561,0.471795765,0.312535292,0.582149761
21/09/2017,0.482483209,0.413156538,0.521765188,0.442220027,0.442220027,0.452634444,0.58403834,0.531636118,0.57504854,0.58104631,0.643449311,0.524214146,0.986054713,0.641413566,0.353593815,0.336630548,0.541637932
22/09/2017,0.37581925,0.350882082,0.396449184,0.478639506,0.478639506,0.614950157,0.498324275,0.442220027,0.531636118,0.57504854,0.597874912,0.5443543,0.985007693,0.604884856,0.493773261,0.385705055,0.60157079
25/09/2017,0.433316487,0.438833542,0.48699312,0.513247477,0.513247477,0.432429206,0.4995582,0.478639506,0.442220027,0.531636118,0.547062595,0.485494313,0.984833541,0.598349617,0.44777844,0.442842425,0.652929846
26/09/2017,0.412865952,0.42595861,0.506147743,0.564251461,0.564251461,0.42879133,0.488389904,0.513247477,0.478639506,0.442220027,0.588769982,0.490053199,0.984595977,0.626557784,0.498672557,0.411888889,0.585892129
27/09/2017,0.610607729,0.534697438,0.640873399,0.646086754,0.646086754,0.329237616,0.467388872,0.564251461,0.513247477,0.478639506,0.616754122,0.511463292,0.986290537,0.702772563,0.615570608,0.573551379,0.51918636
28/09/2017,0.364463961,0.304682324,0.416296995,0.362320335,0.362320335,0.391380193,0.716421868,0.646086754,0.564251461,0.513247477,0.525226213,0.474704155,0.984371368,0.577717433,0.453421646,0.305691459,0.447368607
29/09/2017,0.43124463,0.385918724,0.411616374,0.486267842,0.486267842,0.578719047,0.438703747,0.362320335,0.646086754,0.564251461,0.505706171,0.489012285,0.982649567,0.55892881,0.55022409,0.352498345,0.581285751
02/10/2017,0.425965634,0.443028386,0.505749642,0.522132571,0.522132571,0.524242699,0.498702148,0.486267842,0.362320335,0.646086754,0.540089144,0.487972149,0.982251248,0.567409525,0.499291381,0.250480756,0.568984152
03/10/2017,0.425692779,0.444980414,0.478196907,0.541858269,0.541858269,0.494566982,0.509695398,0.522132571,0.486267842,0.362320335,0.567289492,0.484755326,0.982006748,0.587125548,0.468790411,0.510421032,0.619397
04/10/2017,0.54716475,0.465058312,0.553845638,0.553093241,0.553093241,0.493625228,0.515478936,0.541858269,0.522132571,0.486267842,0.584433432,0.501236117,0.983336471,0.610263605,0.430294753,0.516194248,0.638003088
05/10/2017,0.44989482,0.486621837,0.564200226,0.6079829,0.6079829,0.494140308,0.48574314,0.553093241,0.541858269,0.522132571,0.603249212,0.552158224,0.983717352,0.664757717,0.733633861,0.674300459,0.617403052
06/10/2017,0.571232827,0.464568927,0.551425008,0.512601491,0.512601491,0.440825044,0.588101672,0.6079829,0.553093241,0.541858269,0.545816174,0.729681449,0.982806245,0.645824421,0.533100481,0.442109606,0.585987266
09/10/2017,0.446454971,0.479280464,0.561950737,0.594629308,0.594629308,0.438695662,0.467257733,0.512601491,0.6079829,0.553093241,0.645768856,0.542247949,0.98323918,0.68445224,0.549692029,0.428391794,0.572025533
10/10/2017,0.581242729,0.504865854,0.637081622,0.580578359,0.580578359,0.439742839,0.532702675,0.594629308,0.512601491,0.6079829,0.686346665,0.480708201,0.983637329,0.706143204,0.538754078,0.556450453,0.527664948
11/10/2017,0.562503351,0.527614888,0.524413143,0.641055055,0.641055055,0.605655828,0.481937479,0.580578359,0.594629308,0.512601491,0.737513957,0.421015133,0.984597088,0.763142299,0.541726014,0.649936851,0.597335344
12/10/2017,0.489332488,0.469493853,0.535844013,0.510794608,0.510794608,0.406984021,0.611859851,0.641055055,0.580578359,0.594629308,0.724148584,0.499550806,0.98336377,0.72334756,0.398692762,0.631521979,0.570487831
13/10/2017,0.479189083,0.449810021,0.545583551,0.595860375,0.595860375,0.435010159,0.465188405,0.510794608,0.641055055,0.580578359,0.742549465,0.489331435,0.984104615,0.747277794,0.556175358,0.495631689,0.544142046
16/10/2017,0.512835171,0.53242141,0.604453232,0.620255101,0.620255101,0.504579618,0.506515047,0.595860375,0.510794608,0.641055055,0.747829671,0.453789045,0.985425923,0.782414277,0.543176382,0.457166676,0.55117069
17/10/2017,0.616253855,0.481760148,0.556174055,0.476072304,0.476072304,0.454266757,0.62134319,0.620255101,0.595860375,0.510794608,0.732112714,0.590417753,0.985515997,0.716002461,0.374639117,0.182621181,0.621661658
18/10/2017,0.373871526,0.396605089,0.410330961,0.488716532,0.488716532,0.543238172,0.514519008,0.476072304,0.620255101,0.595860375,0.686542946,0.574798178,0.984214904,0.671162105,0.357182759,0.38340976,0.732401973
19/10/2017,0.447029145,0.446575814,0.520489196,0.567813618,0.567813618,0.43413592,0.469254027,0.488716532,0.476072304,0.620255101,0.68105082,0.580683884,0.984511067,0.687142995,0.52610358,0.47403075,0.609141814
20/10/2017,0.553961489,0.518594302,0.554994931,0.568764105,0.568764105,0.503336894,0.522484307,0.567813618,0.488716532,0.476072304,0.649947096,0.523437224,0.985108084,0.700550812,0.445838949,0.363840661,0.615945496
23/10/2017,0.461062881,0.451517038,0.569709026,0.578644743,0.578644743,0.397787664,0.516401453,0.568764105,0.567813618,0.488716532,0.679140126,0.540272846,0.985235912,0.717754453,0.483518117,0.489411636,0.568031895
24/10/2017,0.53594279,0.492840997,0.563521517,0.56945597,0.56945597,0.527485976,0.529390758,0.578644743,0.568764105,0.567813618,0.667779432,0.500589787,0.984657502,0.72549354,0.59215195,0.347149646,0.578913775
25/10/2017,0.485267295,0.428981372,0.492903342,0.492712419,0.492712419,0.587848689,0.575406323,0.56945597,0.578644743,0.568764105,0.612903235,0.5012272,0.983427373,0.681374526,0.523280912,0.22804443,0.581906605
26/10/2017,0.574193971,0.652346677,0.703772211,0.836990488,0.836990488,0.97319231,0.288623542,0.492712419,0.56945597,0.578644743,0.768190996,0.621862651,0.986181523,0.871775507,0.991208847,1,0.691033166
27/10/2017,0.697959012,0.56276859,0.64567603,0.560729505,0.560729505,0,0.711309471,0.836990488,0.492712419,0.56945597,0.799175119,0.607402097,0.987432588,0.84298963,0.561508065,0.468048845,0.62450493
30/10/2017,0.436361003,0.41659881,0.477724481,0.469522732,0.469522732,0.358962145,0.58525808,0.560729505,0.836990488,0.492712419,0.756884727,0.558874488,0.985938986,0.760169082,0.369447225,0.30267432,0.657614281
31/10/2017,0.363421569,0.334761056,0.39341067,0.443365887,0.443365887,0.453569684,0.540948719,0.469522732,0.560729505,0.836990488,0.702931201,0.48853777,0.984175399,0.676765167,0.407874699,0.323726908,0.598344583
01/11/2017,0.425505575,0.433009079,0.493329217,0.557796343,0.557796343,0.534128058,0.445186374,0.443365887,0.469522732,0.560729505,0.69396102,0.530829813,0.984525756,0.685058484,0.533571505,0.4391458,0.642917839
02/11/2017,0.534249108,0.472931212,0.576583284,0.586275676,0.586275676,0.440560052,0.503732779,0.557796343,0.443365887,0.469522732,0.701197825,0.477781562,0.98645505,0.710363152,0.053877793,0.451010225,0.627907604
03/11/2017,0.492395704,0.444587411,0.506548646,0.462380257,0.462380257,0.433685201,0.607524254,0.586275676,0.557796343,0.443365887,0.688147184,0.229206969,0.986237295,0.649385553,0.408595897,0.346595431,0.621443147
06/11/2017,0.46322963,0.427525378,0.507887817,0.549611643,0.549611643,0.438438093,0.463713274,0.462380257,0.586275676,0.557796343,0.564500276,0.518589963,0.986724309,0.6577892,0.586669555,0.57172136,0.619325677
07/11/2017,0.449916372,0.421839813,0.4750601,0.489663666,0.489663666,0.468029259,0.563965861,0.549611643,0.462380257,0.586275676,0.533923665,0.558940616,0.985725377,0.625212403,0.562441194,0.483784925,0.589053839
08/11/2017,0.434021282,0.404501813,0.510665965,0.527325875,0.527325875,0.446570022,0.497477778,0.489663666,0.549611643,0.462380257,0.558793901,0.480556454,0.984134848,0.62384094,0.473046362,0.411689838,0.575452658
09/11/2017,0.448417138,0.433760663,0.468744841,0.501984027,0.501984027,0.509139996,0.540393575,0.527325875,0.489663666,0.549611643,0.584014797,0.477206707,0.986005322,0.606130576,0.400640834,0.483461364,0.584301495
10/11/2017,0.439450469,0.432245767,0.497089732,0.527852812,0.527852812,0.534398525,0.505510978,0.501984027,0.527325875,0.489663666,0.571131367,0.478765907,0.986562257,0.60892092,0.556128441,0.410561748,0.615939
13/11/2017,0.483146477,0.420990529,0.507307965,0.532610083,0.532610083,0.468528144,0.519891281,0.527852812,0.501984027,0.527325875,0.548041343,0.56082999,0.98670258,0.614271889,0.500389967,0.464718008,0.605980128
14/11/2017,0.421916919,0.380119668,0.495502534,0.467156963,0.467156963,0.44222432,0.567715741,0.532610083,0.527852812,0.501984027,0.550096556,0.487016472,0.985702127,0.575643977,0.454438796,0.387674237,0.572915566
15/11/2017,0.412596279,0.434789145,0.453422968,0.522083421,0.522083421,0.402329206,0.485718074,0.467156963,0.532610083,0.527852812,0.538252332,0.5309596,0.985286822,0.580749438,0.515938459,0.071645345,0.513111501
16/11/2017,0.513203504,0.437670674,0.547060344,0.538452541,0.538452541,0.487569183,0.511981763,0.522083421,0.467156963,0.532610083,0.559244112,0.520185937,0.984355622,0.595564807,0.524305385,0.358944156,0.582198478
17/11/2017,0.485029709,0.48823558,0.525641593,0.560856579,0.560856579,0.458146168,0.507871023,0.538452541,0.522083421,0.467156963,0.57367095,0.560571888,0.985001888,0.622104375,0.515466448,0.519043306,0.603125718
20/11/2017,0.483742452,0.469211703,0.609152887,0.617337476,0.617337476,0.504038015,0.484659254,0.560856579,0.538452541,0.522083421,0.623302639,0.559869789,0.985306012,0.680362853,0.569284179,0.593784224,0.576391373
21/11/2017,0.557695454,0.555173504,0.568652519,0.630451604,0.630451604,0.520076157,0.514198931,0.617337476,0.560856579,0.538452541,0.66744654,0.537946251,0.98597395,0.735566781,0.663770866,0.610472349,0.565902773
22/11/2017,0.575367992,0.533664906,0.56956438,0.578434194,0.578434194,0.478433406,0.558563881,0.630451604,0.617337476,0.560856579,0.687162708,0.555125465,0.985135287,0.7456292,0.588574728,0.461132783,0.621879951
24/11/2017,0.581817953,0.512534776,0.593258162,0.558919506,0.558919506,0.625238495,0.536424352,0.578434194,0.630451604,0.617337476,0.726644232,0.520313128,0.98577981,0.740886015,0.559944108,0.539454852,0.602153433
27/11/2017,0.462798963,0.461189146,0.540996138,0.574900213,0.574900213,0.392223792,0.512246334,0.558919506,0.578434194,0.630451604,0.749369054,0.566365139,0.985499096,0.747567837,0.503375897,0.425653415,0.608696262
28/11/2017,0.535107176,0.483877024,0.510178879,0.523154279,0.523154279,0.681599265,0.558378964,0.574900213,0.558919506,0.578434194,0.742786861,0.513012105,0.984198654,0.718990541,0.344208131,0.257915926,0.612714385
29/11/2017,0.44430568,0.395073024,0.538865866,0.556152042,0.556152042,0.2231559,0.500655008,0.523154279,0.574900213,0.558919506,0.740762699,0.527549057,0.985271138,0.717760839,0.432263703,0.514987339,0.591339131
30/11/2017,0.492341998,0.482771533,0.497916384,0.537192194,0.537192194,0.495676171,0.536046417,0.556152042,0.523154279,0.574900213,0.706279589,0.457458392,0.985920358,0.70434769,0.402222104,0.427501879,0.612804446
01/12/2017,0.53512954,0.514384787,0.564859397,0.594172295,0.594172295,0.547121974,0.484319217,0.537192194,0.556152042,0.523154279,0.690670143,0.495563515,0.986273372,0.730971254,0.44790685,0.396200523,0.606839888
04/12/2017,0.421608485,0.421793961,0.517803986,0.537319842,0.537319842,0.365783936,0.561857316,0.594172295,0.537192194,0.556152042,0.672980384,0.510283677,0.985852249,0.714999703,0.495601292,0.443464599,0.609676271
05/12/2017,0.567973467,0.489239366,0.614688109,0.591973972,0.591973972,0.406097762,0.485903573,0.537319842,0.594172295,0.537192194,0.687202317,0.511553865,0.986030763,0.738051724,0.628386587,0.564244765,0.595609018
06/12/2017,0.514401955,0.522840371,0.583677123,0.619817992,0.619817992,0.452784807,0.504165528,0.591973972,0.537319842,0.594172295,0.706528529,0.474858195,0.986705247,0.774746869,0.551830325,0.532093644,0.568096085
07/12/2017,0.564682742,0.491083358,0.525630451,0.516089447,0.516089447,0.554413282,0.593787401,0.619817992,0.591973972,0.537319842,0.703488832,0.524245111,0.987018328,0.736102319,0.500213436,0.454978259,0.619705871
08/12/2017,0.404388805,0.322648895,0.436147791,0.419378132,0.419378132,0.407043695,0.58900755,0.516089447,0.619817992,0.591973972,0.644640829,0.513110867,0.98142537,0.641786256,0.425675153,0.341506225,0.537168982
11/12/2017,0.36030999,0.422287807,0.453809601,0.547934859,0.547934859,0.462798392,0.435564134,0.419378132,0.516089447,0.619817992,0.649262941,0.505216054,0.981254015,0.650610524,0.493043669,0.363255543,0.62556957
12/12/2017,0.525115438,0.482422083,0.60706022,0.598542481,0.598542481,0.522335169,0.48865989,0.547934859,0.419378132,0.516089447,0.651143247,0.449071041,0.982981938,0.690846456,0.483448763,0.366871914,0.568506674
13/12/2017,0.592836913,0.56694798,0.638086013,0.681708577,0.681708577,0.431411769,0.466482383,0.598542481,0.547934859,0.419378132,0.713267585,0.443753346,0.986173991,0.777555873,0.553288926,0.431234254,0.521324962
14/12/2017,0.63035496,0.593885046,0.639191721,0.618616564,0.618616564,0.494014239,0.566107451,0.681708577,0.598542481,0.547934859,0.724730761,0.464473073,0.986988538,0.805562575,0.604519628,0.456481662,0.561137735
15/12/2017,0.536198938,0.49173887,0.556031643,0.557293379,0.557293379,0.462936675,0.564902596,0.618616564,0.681708577,0.598542481,0.697829076,0.49800604,0.986600387,0.787766685,0.601990843,0.468996712,0.565414002
18/12/2017,0.460680186,0.453895375,0.520823502,0.559129444,0.559129444,0.483221932,0.521881088,0.557293379,0.618616564,0.681708577,0.716347358,0.504153932,0.98789612,0.774733631,0.504269634,0.606991875,0.558949659
19/12/2017,0.492442711,0.427708359,0.475572986,0.462240949,0.462240949,0.445013258,0.589128237,0.559129444,0.557293379,0.618616564,0.734789408,0.601121783,0.98672599,0.700790611,0.378438692,0.284360563,0.605104887
20/12/2017,0.585894505,0.562237325,0.679095626,0.693568977,0.693568977,0.323058786,0.36556051,0.462240949,0.559129444,0.557293379,0.797449582,0.457169231,0.989456834,0.793286443,0.478651513,0.504614803,0.447848143
21/12/2017,0.480142814,0.448167282,0.500953708,0.50850481,0.50850481,0.540416067,0.649189914,0.693568977,0.462240949,0.559129444,0.758710197,0.528083684,0.989204769,0.745961766,0.357294232,0.547664299,0.543511339
22/12/2017,0.458230549,0.466111182,0.470636588,0.569516215,0.569516215,0.574580121,0.481573256,0.50850481,0.693568977,0.462240949,0.710438589,0.476323102,0.990109207,0.748098885,0.518755827,0.458343929,0.605752843
26/12/2017,0.535077869,0.492265666,0.599096741,0.536266689,0.536266689,0.461487533,0.545779963,0.569516215,0.50850481,0.693568977,0.675006937,0.610544177,0.990221892,0.728011399,0.499898842,0.391604422,0.633891742
27/12/2017,0.492828443,0.471935625,0.560989247,0.632921475,0.632921475,0.438098907,0.457294437,0.536266689,0.569516215,0.50850481,0.707546494,0.485818056,0.991565333,0.775304776,0.656424758,0.390730592,0.587995054
28/12/2017,0.55697223,0.490465037,0.538465037,0.538361231,0.538361231,0.506135329,0.587542328,0.632921475,0.536266689,0.569516215,0.698610814,0.530063499,0.99251895,0.751149218,0.375185667,0.299542646,0.592501177
29/12/2017,0.506852639,0.506687439,0.561366574,0.606155474,0.606155474,0.490524428,0.476953064,0.538361231,0.632921475,0.536266689,0.76053112,0.674991732,0.993644903,0.776268213,0.636585235,0.604044245,0.654788711
02/01/2018,0.477815847,0.448727294,0.522590737,0.528673187,0.528673187,0.487121346,0.575909519,0.606155474,0.538361231,0.632921475,0.689583467,0.500821819,0.993513931,0.745568837,0.476696497,0.515735158,0.606564721
03/01/2018,0.503859597,0.487614514,0.55548403,0.574463384,0.574463384,0.502526167,0.491941324,0.528673187,0.606155474,0.538361231,0.717962639,0.479517805,0.993696162,0.751027726,0.531477989,0.450615231,0.637090012
04/01/2018,0.54545674,0.456497764,0.577151011,0.564809602,0.564809602,0.44913343,0.529707504,0.574463384,0.528673187,0.606155474,0.715937584,0.567687528,0.992992672,0.749066168,0.463646734,0.360693941,0.619702446
05/01/2018,0.469318192,0.462558613,0.49195045,0.495890556,0.495890556,0.518246316,0.570076588,0.564809602,0.574463384,0.528673187,0.698565449,0.654612936,0.991190536,0.7023161,0.509697801,0.262490985,0.629449674
08/01/2018,0.462443727,0.470192086,0.512141935,0.577861938,0.577861938,0.506179568,0.467296174,0.495890556,0.564809602,0.574463384,0.674875669,0.57999505,0.991182872,0.718653505,0.447140985,0.479031558,0.647742362
09/01/2018,0.475051614,0.433729057,0.521599966,0.530507558,0.530507558,0.418588017,0.555387615,0.577861938,0.495890556,0.564809602,0.671496567,0.514880543,0.990802359,0.700679618,0.476379891,0.493134042,0.618096205
10/01/2018,0.537988578,0.537644239,0.603961061,0.646762874,0.646762874,0.476963347,0.443943355,0.530507558,0.577861938,0.495890556,0.688968206,0.537596007,0.991764794,0.762513269,0.59055472,0.632158758,0.601767513
11/01/2018,0.571781505,0.529975566,0.553877872,0.579147844,0.579147844,0.603069801,0.569188345,0.646762874,0.530507558,0.577861938,0.710685307,0.534253401,0.9925147,0.767654233,0.526674738,0.475636615,0.769985808
12/01/2018,0.521482809,0.50439168,0.58074258,0.538448875,0.538448875,0.524225633,0.55085422,0.579147844,0.646762874,0.530507558,0.695189794,0.519322571,0.992277606,0.74508624,0.518138729,0.533966357,0.661600434
16/01/2018,0.469449415,0.425920195,0.521323594,0.551700092,0.551700092,0.360134391,0.514105552,0.538448875,0.579147844,0.646762874,0.689549329,0.469369793,0.992471906,0.735718861,0.445961454,0.370290476,0.581767062
17/01/2018,0.542398336,0.488768252,0.565485244,0.568480503,0.568480503,0.444493143,0.511701608,0.551700092,0.538448875,0.579147844,0.720781699,0.477890231,0.992127824,0.739225585,0.530950238,0.429247232,0.597343564
18/01/2018,0.503793231,0.449780598,0.507453104,0.515200656,0.515200656,0.51993795,0.559423802,0.568480503,0.551700092,0.538448875,0.693821211,0.496390056,0.991831588,0.707102634,0.347667067,0.374435059,0.652241683
19/01/2018,0.402637624,0.397519336,0.474214202,0.531013342,0.531013342,0.421023966,0.512360783,0.515200656,0.568480503,0.551700092,0.694038828,0.566533635,0.99101516,0.691770494,0.456898213,0.521282054,0.608691089
22/01/2018,0.469707135,0.482056669,0.531858435,0.547783966,0.547783966,0.528914387,0.511708274,0.531013342,0.515200656,0.568480503,0.651452409,0.511720058,0.99005043,0.690498995,0.539972143,0.405041928,0.626570191
23/01/2018,0.508360685,0.379979813,0.476737858,0.446764272,0.446764272,0.469550652,0.591942242,0.547783966,0.531013342,0.515200656,0.594493383,0.422080347,0.989121979,0.623256955,0.411802501,0.360977348,0.614161481
24/01/2018,0.357159257,0.386873333,0.457248582,0.548127187,0.548127187,0.39638631,0.454087451,0.446764272,0.547783966,0.531013342,0.598657549,0.478748039,0.990846276,0.635913166,0.49204682,0.417592275,0.602062936
25/01/2018,0.51496265,0.488452748,0.587528694,0.564863411,0.564863411,0.468922287,0.511731706,0.548127187,0.446764272,0.547783966,0.604321166,0.509510733,0.991072996,0.657009796,0.574305176,0.4688116,0.623576687
26/01/2018,0.515942536,0.529085189,0.543158644,0.585902274,0.585902274,0.575502365,0.508800924,0.564863411,0.548127187,0.446764272,0.611817014,0.584112235,0.990903709,0.687679414,0.538482735,0.4922268,0.625090673
29/01/2018,0.458557629,0.422987115,0.483679021,0.545349385,0.545349385,0.466865238,0.550754717,0.585902274,0.564863411,0.548127187,0.624788731,0.577498939,0.989077491,0.685630108,0.481208034,0.408482513,0.608033613
